150.4964141	12.04608341	0.075160287		
151.0965992	12.04761	0.075190421		
151.6967843	12.04914506	0.075217288		
152.2969694	12.05068863	0.075240876		
152.8971545	12.05224073	0.075261175		
153.4973396	12.0538014	0.075278174		
154.0975247	12.05537068	0.075291861		
154.6977098	12.05694861	0.075302227		
155.2978949	12.05853523	0.075309261		
155.89808	12.06013056	0.075312952		
156.4982651	12.06173466	0.07531329		
157.0984502	12.06334755	0.075310265		
157.6986353	12.06496927	0.075303867		
158.2988204	12.06659987	0.075294086		
158.8990055	12.06823939	0.075280913		
159.4991906	12.06988785	0.075264337		
160.0993757	12.0715453	0.07524435		
160.6995608	12.07321179	0.075220943		
161.2997459	12.07488734	0.075194105		
161.899931	12.07657201	0.075163829		
162.5001161	12.07826583	0.075130105		
163.1003012	12.07996884	0.075092925		
163.7004863	12.08168108	0.07505228		
164.3006714	12.0834026	0.075008163		
164.9008565	12.08513343	0.074960564		
165.5010416	12.08687362	0.074909477		
166.1012267	12.08862321	0.074854894		
166.5513656	12.0899416	0.074811657		
166.7014118	12.09038225	0.074796806		
167.3015969	12.09215077	0.074735207		
167.901782	12.09392882	0.07467009		
168.5019671	12.09571645	0.074601447		
169.1021522	12.09751369	0.074529273		
169.7023373	12.09932059	0.07445356		
170.3025224	12.1011372	0.074374302		
170.9027075	12.10296355	0.074291493		
171.5028926	12.10479971	0.074205127		
172.1030777	12.1066457	0.074115199		
172.7032628	12.10850158	0.074021703		
173.3034479	12.11036739	0.073924634		
173.903633	12.11224318	0.073823987		
174.5038181	12.11412899	0.073719757		
175.1040032	12.11602488	0.073611941		
175.7041883	12.11793088	0.073500533		
176.3043734	12.11984705	0.07338553		
176.764421	12.12132273	0.073294943		
176.9045585	12.12177344	0.073266928		
177.5047437	12.12371009	0.073144724		
178.1049288	12.12565705	0.073018915		
178.7051139	12.12761436	0.072889497		
179.305299	12.12958209	0.072756469		
179.9054841	12.13156027	0.072619827		
180.5056692	12.13354897	0.072479571		
181.1058543	12.13554821	0.072335697		
181.7060394	12.13755807	0.072188206		
182.3062245	12.13957858	0.072037094		
182.9064096	12.14160981	0.071882363		
183.5065947	12.14365179	0.071724011		
184.1067798	12.14570458	0.071562038		
184.7069649	12.14776824	0.071396444		
185.30715	12.14984281	0.07122723		
185.9073351	12.15192834	0.071054397		
186.5075202	12.1540249	0.070877945		
187.1077053	12.15613253	0.070697876		
187.3702863	12.15705811	0.070617959		
187.7078904	12.15825129	0.070514193		
188.3080755	12.16038122	0.070326896		
188.9082606	12.16252239	0.070135989		
189.5084457	12.16467484	0.069941475		
190.1086308	12.16683864	0.069743356		
190.7088159	12.16901383	0.069541637		
191.309001	12.17120047	0.069336322		
191.9091861	12.17339862	0.069127415		
192.5093712	12.17560833	0.06891492		
193.1095563	12.17782966	0.068698843		
193.7097414	12.18006266	0.06847919		
194.3099265	12.18230739	0.068255967		
194.9101116	12.18456391	0.068029179		
195.5102967	12.18683226	0.067798835		
195.686983	12.1875023	0.067730348		
196.1104818	12.18911252	0.067564941		
196.7106669	12.19140474	0.067327504		
197.310852	12.19370897	0.067086534		
197.9110371	12.19602527	0.066842038		
198.5112222	12.1983537	0.066594025		
199.1114073	12.20069432	0.066342506		
199.7115924	12.20304719	0.06608749		
200.3117775	12.20541237	0.065828988		
200.9119626	12.20778991	0.065567009		
201.5121477	12.21017987	0.065301567		
202.1123328	12.21258232	0.065032672		
202.7125179	12.21499731	0.064760337		
203.312703	12.21742491	0.064484575		
203.9128881	12.21986517	0.064205398		
204.5130732	12.22231816	0.063922822		
205.1132583	12.22478393	0.06363686		
205.7134434	12.22726255	0.063347527		
206.3136285	12.22975408	0.063054838		
206.9138136	12.23225857	0.06275881		
207.5139987	12.2347761	0.062459459		
208.1141838	12.23730671	0.062156802		
208.7143689	12.23985048	0.061850856		
209.314554	12.24240746	0.061541639		
209.9147391	12.24497773	0.061229171		
210.5149242	12.24756133	0.06091347		
211.1151093	12.25015833	0.060594556		
211.7152944	12.2527688	0.06027245		
212.3154795	12.2553928	0.059947173		
212.9156646	12.25803039	0.059618745		
213.5158497	12.26068163	0.05928719		
214.1160348	12.26334659	0.058952529		
214.13747	12.26344203	0.05894052		
214.7162199	12.26602534	0.058614787		
215.316405	12.26871792	0.058273987		
215.9165901	12.27142441	0.057930153		
216.5167752	12.27414488	0.057583312		
217.1169603	12.27687938	0.057233488		
217.7171454	12.27962798	0.056880709		
218.3173305	12.28239074	0.056525001		
218.5076224	12.28326966	0.056411615		
218.9175156	12.28516773	0.056166392		
219.5177007	12.28795901	0.05580491		
220.1178858	12.29076465	0.055440585		
